id,dateAdded,dateUpdated,address,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,name
AVwcsqn_kufWRAb5yDli,2017-03-07T11:17:19Z,2019-03-28T23:27:52Z,811 Lexington Ave,New York,US,us/ny/newyork/811lexingtonave/-1830416301,40.764347,-73.96657,http://www.menupages.com/restaurants/famous-original-rays-pizza-7/menu,20.95,20.95,USD,10065,USD,0,25,NY,Famous Original Rays Pizza
AVwcsqn_kufWRAb5yDli,2017-03-07T11:17:19Z,2019-03-28T23:27:52Z,811 Lexington Ave,New York,US,us/ny/newyork/811lexingtonave/-1830416301,40.764347,-73.96657,http://www.menupages.com/restaurants/famous-original-rays-pizza-7/menu,22.95,22.95,USD,10065,USD,0,25,NY,Famous Original Rays Pizza
AVwcsqn_kufWRAb5yDli,2017-03-07T11:17:19Z,2019-03-28T23:27:52Z,811 Lexington Ave,New York,US,us/ny/newyork/811lexingtonave/-1830416301,40.764347,-73.96657,http://www.menupages.com/restaurants/famous-original-rays-pizza-7/menu,3.1,3.1,USD,10065,USD,0,25,NY,Famous Original Rays Pizza
AVwdFyLmkufWRAb52Mu3,2015-10-23T03:31:30Z,2019-03-28T23:27:41Z,808 Divisadero St,San Francisco,US,us/ca/sanfrancisco/808divisaderost/-1230196765,37.777128,-122.438272,http://www.singlepage.com/stella-doro-pizza,18.7,11.5,USD,94117,USD,0,25,CA,Stelladoro Pizza
AVwdFyLmkufWRAb52Mu3,2015-10-23T03:31:30Z,2019-03-28T23:27:41Z,808 Divisadero St,San Francisco,US,us/ca/sanfrancisco/808divisaderost/-1230196765,37.777128,-122.438272,http://www.singlepage.com/stella-doro-pizza,20.45,12.5,USD,94117,USD,0,25,CA,Stelladoro Pizza
AVwdFyLmkufWRAb52Mu3,2015-10-23T03:31:30Z,2019-03-28T23:27:41Z,808 Divisadero St,San Francisco,US,us/ca/sanfrancisco/808divisaderost/-1230196765,37.777128,-122.438272,http://www.singlepage.com/stella-doro-pizza,16.95,10.5,USD,94117,USD,0,25,CA,Stelladoro Pizza
AVwdLNHekufWRAb53Elv,2015-10-23T03:27:38Z,2019-03-28T23:27:36Z,181 7th Ave,Brooklyn,US,us/ny/brooklyn/1817thave/860797340,40.671422,-73.977831,,13.25,13.25,USD,11215,USD,0,25,NY,Pinos La Forchetta
AVwdLNHekufWRAb53Elv,2015-10-23T03:27:38Z,2019-03-28T23:27:36Z,181 7th Ave,Brooklyn,US,us/ny/brooklyn/1817thave/860797340,40.671422,-73.977831,,24,24,USD,11215,USD,0,25,NY,Pinos La Forchetta
AVwdLNHekufWRAb53Elv,2015-10-23T03:27:38Z,2019-03-28T23:27:36Z,181 7th Ave,Brooklyn,US,us/ny/brooklyn/1817thave/860797340,40.671422,-73.977831,,14.25,14.25,USD,11215,USD,0,25,NY,Pinos La Forchetta
AVwdLNHekufWRAb53Elv,2015-10-23T03:27:38Z,2019-03-28T23:27:36Z,181 7th Ave,Brooklyn,US,us/ny/brooklyn/1817thave/860797340,40.671422,-73.977831,,24,24,USD,11215,USD,0,25,NY,Pinos La Forchetta
AVwdLNHekufWRAb53Elv,2015-10-23T03:27:38Z,2019-03-28T23:27:36Z,181 7th Ave,Brooklyn,US,us/ny/brooklyn/1817thave/860797340,40.671422,-73.977831,,19,19,USD,11215,USD,0,25,NY,Pinos La Forchetta
AVwdalfokufWRAb55qYh,2016-03-27T05:37:34Z,2019-03-28T23:27:19Z,800 Nicollet Mall,Minneapolis,US,us/mn/minneapolis/800nicolletmall/-1208785553,44.975731,-93.273408,http://www.yellowpages.com/minneapolis-mn/mip/mamas-bakery-pizza-salad-bar-451338699/menu,19.75,19.75,USD,55402,USD,0,25,MN,Mamas Bakery Pizza Salad Bar
AVwdalfokufWRAb55qYh,2016-03-27T05:37:34Z,2019-03-28T23:27:19Z,800 Nicollet Mall,Minneapolis,US,us/mn/minneapolis/800nicolletmall/-1208785553,44.975731,-93.273408,http://www.yellowpages.com/minneapolis-mn/mip/mamas-bakery-pizza-salad-bar-451338699/menu,6.99,6.99,USD,55402,USD,0,25,MN,Mamas Bakery Pizza Salad Bar
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,23,23,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,22,22,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,22,22,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,22,22,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,22,22,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzBAGeZLD2H7whiWJNZ,2017-06-19T15:37:28Z,2019-03-28T23:26:58Z,2 E 33rd St,New York,US,us/ny/newyork/2e33rdst/1358805307,40.747689,-73.984883,http://www.menupages.com/restaurants/little-italy-pizza/menu,25,25,USD,10016,USD,0,25,NY,Little Italy Pizza
AVzA5GDv-gnIPe8DSeK-,2017-06-19T15:06:51Z,2019-03-28T23:26:51Z,165 Bleecker St,New York,US,us/ny/newyork/165bleeckerst/-1163966476,40.728772,-74.000196,,25,25,USD,10012,USD,0,25,NY,Fiores Pizza
AVzA5GDv-gnIPe8DSeK-,2017-06-19T15:06:51Z,2019-03-28T23:26:51Z,165 Bleecker St,New York,US,us/ny/newyork/165bleeckerst/-1163966476,40.728772,-74.000196,,27,27,USD,10012,USD,0,25,NY,Fiores Pizza
AVzA5GDv-gnIPe8DSeK-,2017-06-19T15:06:51Z,2019-03-28T23:26:51Z,165 Bleecker St,New York,US,us/ny/newyork/165bleeckerst/-1163966476,40.728772,-74.000196,,20,20,USD,10012,USD,0,25,NY,Fiores Pizza
AVwcvN-z_7pvs4fzya-k,2016-04-05T02:44:01Z,2019-03-28T23:26:31Z,1975 Magwood Dr,Charleston,US,us/sc/charleston/1975magwooddr/1520848981,32.813331,-80.041824,,6,6,USD,29414,USD,0,25,SC,Baronis New York Pizza
AVwcvN-z_7pvs4fzya-k,2016-04-05T02:44:01Z,2019-03-28T23:26:31Z,1975 Magwood Dr,Charleston,US,us/sc/charleston/1975magwooddr/1520848981,32.813331,-80.041824,,17.95,17.95,USD,29414,USD,0,25,SC,Baronis New York Pizza
AVwcvN-z_7pvs4fzya-k,2016-04-05T02:44:01Z,2019-03-28T23:26:31Z,1975 Magwood Dr,Charleston,US,us/sc/charleston/1975magwooddr/1520848981,32.813331,-80.041824,,9,9,USD,29414,USD,0,25,SC,Baronis New York Pizza
AVwcvN-z_7pvs4fzya-k,2016-04-05T02:44:01Z,2019-03-28T23:26:31Z,1975 Magwood Dr,Charleston,US,us/sc/charleston/1975magwooddr/1520848981,32.813331,-80.041824,,10,10,USD,29414,USD,0,25,SC,Baronis New York Pizza
AVwcvN-z_7pvs4fzya-k,2016-04-05T02:44:01Z,2019-03-28T23:26:31Z,1975 Magwood Dr,Charleston,US,us/sc/charleston/1975magwooddr/1520848981,32.813331,-80.041824,,21.95,21.95,USD,29414,USD,0,25,SC,Baronis New York Pizza
AVzotGmh3D1zeR_xCiQh,2017-06-27T08:39:16Z,2019-03-28T23:22:17Z,1336 Bristol Pike Ste A5,Bensalem,US,us/pa/bensalem/1336bristolpikestea5/711481332,40.07436,-74.967444,,3.95,3.95,USD,19020,USD,0,25,PA,Champs Pizza
AVzotGmh3D1zeR_xCiQh,2017-06-27T08:39:16Z,2019-03-28T23:22:17Z,1336 Bristol Pike Ste A5,Bensalem,US,us/pa/bensalem/1336bristolpikestea5/711481332,40.07436,-74.967444,,6.95,6.95,USD,19020,USD,0,25,PA,Champs Pizza
AVwdQK60_7pvs4fz36HD,2016-05-06T21:22:13Z,2019-03-28T23:16:15Z,426 Quincy St,Hancock,US,us/mi/hancock/426quincyst/1634986098,47.126433,-88.586363,,21.99,13.99,USD,49930,USD,0,25,MI,Studio Pizza
AVwdQK60_7pvs4fz36HD,2016-05-06T21:22:13Z,2019-03-28T23:16:15Z,426 Quincy St,Hancock,US,us/mi/hancock/426quincyst/1634986098,47.126433,-88.586363,,17.99,10.99,USD,49930,USD,0,25,MI,Studio Pizza
AVwdj0VI_7pvs4fz7FfY,2015-10-23T01:49:15Z,2019-03-28T22:26:00Z,2561 53rd Ave,Bettendorf,US,us/ia/bettendorf/256153rdave/51548538,41.574694,-90.496681,,17,17,USD,52722,USD,50,55,IA,Crust Stone Oven Pizza
AVwdj0VI_7pvs4fz7FfY,2015-10-23T01:49:15Z,2019-03-28T22:26:00Z,2561 53rd Ave,Bettendorf,US,us/ia/bettendorf/256153rdave/51548538,41.574694,-90.496681,,22,22,USD,52722,USD,50,55,IA,Crust Stone Oven Pizza
AVwcsydQIN2L1WUfn7Ch,2015-10-20T01:26:48Z,2019-03-28T22:21:13Z,1346 Tampa Rd,Palm Harbor,US,us/fl/palmharbor/1346tampard/2005571614,28.06737,-82.76313,,4.99,4.99,USD,34683,USD,0,25,FL,Westshore
AVwdY89-ByjofQCxom_a,2015-10-23T02:28:01Z,2019-03-28T22:19:16Z,1603 E Oakton St,Des Plaines,US,us/il/desplaines/1603eoaktonst/1625198374,42.024142,-87.884326,,2,2,USD,60018,USD,0,25,IL,Gigios Pizzeria
AVz7oQ4qLD2H7whiYQEa,2017-07-01T00:50:55Z,2019-03-28T22:19:14Z,1800 Western Ave,Guilderland,US,us/ny/guilderland/1800westernave/-1726652000,42.689863,-73.865641,,6,6,USD,12084,USD,0,25,NY,Little Caesars
AVwctEyCByjofQCxhQtr,2016-03-30T04:16:51Z,2019-03-28T22:18:25Z,485 Baltimore Pike,Glen Mills,US,us/pa/glenmills/485baltimorepike/-1938276171,39.892247,-75.505187,,17.5,17.5,USD,19342,USD,0,25,PA,Brothers Pizza
AVwc3dYmByjofQCxjDNa,2015-10-19T17:10:44Z,2019-03-28T22:16:58Z,1600 E Woodlawn Rd,Charlotte,US,us/nc/charlotte/1600ewoodlawnrd/397379802,35.171735,-80.849272,,17.95,9.95,USD,28209,USD,0,25,NC,Librettos Pizzeria
AVzoOyREFcQ3k02bC6zM,2017-06-27T06:26:49Z,2019-03-27T21:04:53Z,3005 National Parks Hwy,Carlsbad,US,us/nm/carlsbad/3005nationalparkshwy/-66711967,32.3888,-104.2206,http://www.citysearch.com/profile/menu/6988306?singlePlatformId=pizza-inn-216,13.99,13.99,USD,88220,USD,0,25,NM,Pizza Inn
AVzA9A8bFcQ3k02bBZMG,2017-06-19T15:23:59Z,2019-03-27T21:00:34Z,1135 East Grand River,East Lansing,US,us/mi/eastlansing/1135eastgrandriver/723023192,42.731339,-84.46811,,12.99,12.99,USD,48823,USD,0,25,MI,Bells Greek Pizza
AVzA9A8bFcQ3k02bBZMG,2017-06-19T15:23:59Z,2019-03-27T21:00:34Z,1135 East Grand River,East Lansing,US,us/mi/eastlansing/1135eastgrandriver/723023192,42.731339,-84.46811,,11.99,11.99,USD,48823,USD,0,25,MI,Bells Greek Pizza
AVzA9A8bFcQ3k02bBZMG,2017-06-19T15:23:59Z,2019-03-27T21:00:34Z,1135 East Grand River,East Lansing,US,us/mi/eastlansing/1135eastgrandriver/723023192,42.731339,-84.46811,,11.99,11.99,USD,48823,USD,0,25,MI,Bells Greek Pizza
AVzA9A8bFcQ3k02bBZMG,2017-06-19T15:23:59Z,2019-03-27T21:00:34Z,1135 East Grand River,East Lansing,US,us/mi/eastlansing/1135eastgrandriver/723023192,42.731339,-84.46811,,11.99,11.99,USD,48823,USD,0,25,MI,Bells Greek Pizza
AVwdVNVoByjofQCxn-xw,2016-03-28T06:01:27Z,2019-03-27T21:00:29Z,338 McGuinness Blvd,Brooklyn,US,us/ny/brooklyn/338mcguinnessblvd/1471408127,40.734057,-73.952082,,18,11,USD,11222,USD,0,25,NY,Casanova Family Italian Restaurant Pizzeria
AVwdVNVoByjofQCxn-xw,2016-03-28T06:01:27Z,2019-03-27T21:00:29Z,338 McGuinness Blvd,Brooklyn,US,us/ny/brooklyn/338mcguinnessblvd/1471408127,40.734057,-73.952082,,20,20,USD,11222,USD,0,25,NY,Casanova Family Italian Restaurant Pizzeria
AWBf79bTa4HuVbedJ1V_,2017-12-16T15:24:20Z,2019-03-27T21:00:22Z,1520 Elm St,Dallas,US,us/tx/dallas/1520elmst/-1583649227,32.781522,-96.798556,,11.95,11.95,USD,75201,USD,25,40,TX,Campisis Restaurant Downtown Dallas
AWBf79bTa4HuVbedJ1V_,2017-12-16T15:24:20Z,2019-03-27T21:00:22Z,1520 Elm St,Dallas,US,us/tx/dallas/1520elmst/-1583649227,32.781522,-96.798556,,11.95,11.95,USD,75201,USD,25,40,TX,Campisis Restaurant Downtown Dallas
AVwdPb_QIN2L1WUftt0u,2016-03-31T02:24:53Z,2019-03-27T21:00:20Z,584 Marschall Rd,Shakopee,US,us/mn/shakopee/584marschallrd/2099861609,44.794687,-93.508539,http://www.yellowpages.com/shakopee-mn/mip/pizza-n-pasta-shakopee-798701/menu,3.95,3.95,USD,55379,USD,0,25,MN,Pizza N Pasta Shakopee
AVwdPb_QIN2L1WUftt0u,2016-03-31T02:24:53Z,2019-03-27T21:00:20Z,584 Marschall Rd,Shakopee,US,us/mn/shakopee/584marschallrd/2099861609,44.794687,-93.508539,http://www.yellowpages.com/shakopee-mn/mip/pizza-n-pasta-shakopee-798701/menu,3.95,3.95,USD,55379,USD,0,25,MN,Pizza N Pasta Shakopee
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,16,16,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,16,16,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,20,20,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,14,14,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,14,14,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,20,20,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,14,14,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,4,4,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,14,14,USD,10033,USD,0,25,NY,Georges Pizza
AVzA18zv3D1zeR_xBAWS,2017-06-19T14:53:07Z,2019-03-27T21:00:18Z,726 W 181st St,New York,US,us/ny/newyork/726w181stst/1041048724,40.850546,-73.937013,http://www.menupages.com/restaurants/georges/menu,18,18,USD,10033,USD,0,25,NY,Georges Pizza
AVwclUx5_7pvs4fzwtjm,2015-10-23T03:53:41Z,2019-03-27T21:00:11Z,934 E Passyunk Ave,Philadelphia,US,us/pa/philadelphia/934epassyunkave/2102748665,39.937084,-75.154864,,6.3,6.3,USD,19147,USD,0,25,PA,Napoli Pizza
AVwc5Xql_7pvs4fz0Hwg,2016-03-21T00:10:08Z,2019-03-27T20:59:34Z,14550 S Robert Trl,Rosemount,US,us/mn/rosemount/14550sroberttrl/1921089872,44.738678,-93.125876,,5,5,USD,55068,USD,0,25,MN,Carbones Pizza Pub
AVwc5Xql_7pvs4fz0Hwg,2016-03-21T00:10:08Z,2019-03-27T20:59:34Z,14550 S Robert Trl,Rosemount,US,us/mn/rosemount/14550sroberttrl/1921089872,44.738678,-93.125876,,19.49,19.49,USD,55068,USD,0,25,MN,Carbones Pizza Pub
AVwdQho1IN2L1WUft6Jx,2016-03-28T05:15:16Z,2019-03-27T20:59:32Z,17805 Cottonwood Dr,Parker,US,us/co/parker/17805cottonwooddr/-1477407491,39.558578,-104.782375,,18.99,16.99,USD,80134,USD,0,25,CO,Tontis Pizza
AVwdQho1IN2L1WUft6Jx,2016-03-28T05:15:16Z,2019-03-27T20:59:32Z,17805 Cottonwood Dr,Parker,US,us/co/parker/17805cottonwooddr/-1477407491,39.558578,-104.782375,,18.79,16.79,USD,80134,USD,0,25,CO,Tontis Pizza
AWEXJZGwIxWefVJwxl1f,2018-01-21T05:12:34Z,2019-03-27T20:59:27Z,2401 15th St,Denver,US,us/co/denver/240115thst/658733715,39.756797,-105.008937,,8,8,USD,80202,USD,25,40,CO,Protos PizzaDenver
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,21,21,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,17,17,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,13,13,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,14,14,USD,10024,USD,0,25,NY,Caesars Palace Pizzeria
AVwc1nG0_7pvs4fzzfef,2016-06-04T20:57:32Z,2019-03-27T20:31:32Z,118 NW Greenwood Ave,Bend,US,us/or/bend/118nwgreenwoodave/5394931,44.0601,-121.3092,http://www.citysearch.com/profile/menu/36052374?singlePlatformId=old-town-pizza-13,10,10,USD,97701,USD,0,25,OR,Olde Towne Pizza
AV0wESC_FcQ3k02bFGVO,2017-07-11T05:13:35Z,2019-03-27T20:28:45Z,621 Highway 71 N,Alma,US,us/ar/alma/621highway71n/447756399,35.4931,-94.2266,http://www.citysearch.com/profile/menu/36524469?singlePlatformId=mazzios-pizza-21,0,0,USD,72921,USD,0,25,AR,Mazzio's Pizza
AWEHrUDTa4HuVbedLTBz,2018-01-18T05:08:11Z,2019-03-27T20:19:56Z,110 Lameuse St,Biloxi,US,us/ms/biloxi/110lameusest/-2006330392,30.3938,-88.8867,,13,13,USD,39530,USD,25,40,MS,Sal & Mookie's New York Style Pizza & Ice Cream Joint
AWEHrUDTa4HuVbedLTBz,2018-01-18T05:08:11Z,2019-03-27T20:19:56Z,110 Lameuse St,Biloxi,US,us/ms/biloxi/110lameusest/-2006330392,30.3938,-88.8867,,3,3,USD,39530,USD,25,40,MS,Sal & Mookie's New York Style Pizza & Ice Cream Joint
AVzA1Wg13D1zeR_xA_0G,2017-06-19T14:50:30Z,2019-03-27T20:15:00Z,388 3rd Ave,New York,US,us/ny/newyork/3883rdave/-1033970973,40.7419,-73.9812,http://www.citysearch.com/profile/menu/7121778?singlePlatformId=pastafina-restaurant,8.95,8.95,USD,10016,USD,0,25,NY,Pastafina Pizza
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,5,5,USD,32818,USD,0,25,FL,Hungry Howies Pizza
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,19.99,19.99,USD,32818,USD,0,25,FL,Hungry Howies Pizza
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,0,0,USD,32818,USD,0,25,FL,Hungry Howies Pizza
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,12.99,12.99,USD,32818,USD,0,25,FL,Hungry Howies Pizza
AVwciqTJIN2L1WUfmGUV,2015-09-21T08:27:53Z,2019-03-27T19:32:49Z,5132 6th Ave,Tacoma,US,us/wa/tacoma/51326thave/1770159848,47.255501,-122.506463,,7.99,7.99,USD,98406,USD,0,25,WA,Little Caesars Pizza
AVwciqTJIN2L1WUfmGUV,2015-09-21T08:27:53Z,2019-03-27T19:32:49Z,5132 6th Ave,Tacoma,US,us/wa/tacoma/51326thave/1770159848,47.255501,-122.506463,,9.99,9.99,USD,98406,USD,0,25,WA,Little Caesars Pizza
